id,title,cast,release_year,duration_int,duration_type,mean_rating
as9530,the ambassador,"tim matthews, pauline collins, dominic mafham, denis lawson, owen roe, alison mckenna, william chubb, tom connolly, sara markland",1998,2.0,season,3.5197802197802197
as9531,the a team: making a scene,"liam neeson,  bradley cooper,  sharlto copley,  jessica biel",2010,10.0,min,3.563025210084034
as9532,sled head 24-7,"haley shanley, jeff fischer",2021,1.0,season,3.5098039215686274
as9533,quantum of solace (4k uhd),"daniel craig, olga kurylenko, mathieu amalric",2008,106.0,min,3.5693877551020408
as9534,quantum of solace,"daniel craig, olga kurylenko, mathieu amalric, giancarlo giannini, jeffrey wright, judi dench",2008,106.0,min,3.5199579831932772
as9535,pune 52,"girish kulkarni, sonali kulkarni, sai thamankar, bharati achrekar, kiran karmarkar",2013,122.0,min,3.51340206185567
as9536,pro wrestlers vs zombies,"roddy piper, jim duggan, matt hardy, reby hardy",2014,92.0,min,3.5220588235294117
as9537,plan,"sanjay dutt, priyanka chopra, mahesh manjrekar, mukesh khanna, sameera reddy, dino morea, sanjay suri, rohit roy, bikram saluja, riya sen, sanjay mishra, payal rohatgi, sharad s. kapoor, razak khan",2004,141.0,min,3.5849889624724063
as9538,pan y circo,,2021,2.0,season,3.643192488262911
as9539,ong bak 3,"tony jaa, primorata dejudom, dan chupong",2011,99.0,min,3.5363825363825363
as9540,matthew bourne's the car man,"christopher trenfield, zizi strallen, dominic north, kate lyons, alan vincent",2017,98.0,min,3.564549180327869
as9541,mar negro,"kika oliveira, walderrama dos santos, mayra alarcón, carol aragão, cristian verardi, tiago ferri, markus konká, agustín ""oso"" tapia",2013,96.0,min,3.520408163265306
as9542,malevolent,"anki lidén, arman fanni, lisette pagler, elena hovsepyan",2017,81.0,min,3.512526096033403
as9543,madres,"tenoch huerta, ariana guerra, evelyn gonzalez, kerry cahill, elpidia carrillo",2021,84.0,min,3.5785562632696393
as9544,like father like son,"jemma redgrave, phil davis, tara fitzgerald, robson green",2005,1.0,season,3.524742268041237
as9545,lansky,"harvey keitel, sam worthington, annasophia robb",2021,119.0,min,3.4421487603305785
as9546,justin bieber: our world,,2021,95.0,min,3.5496535796766744
as9547,hidden villages,penelope keith,2016,2.0,season,3.5065075921908893
as9548,hero and the terror,"chuck norris, brynn thayer, steve james, jack o'halloran, jeffrey kramer, ron o'neal, heather blodgett, tony dibenedetto, billy drago",1988,97.0,min,3.4372623574144487
as9549,goldeneye (4k uhd),"pierce brosnan, sean bean",1995,130.0,min,3.5778947368421052
as9550,goldeneye,"pierce brosnan, sean bean, izabella scorupco, famke janssen, joe don baker, judi dench, robbie coltrane, tcheky karyo, gottfried john, alan cumming, desmond llewelyn, samantha bond, michael kitchen, serena gordon",1995,130.0,min,3.552410901467505
as9551,felícia 2,"marina pizatto, janaína barbosa, denise franzen, paulo sembranelli, lucas fraga, caio schroer, maria eduarda brandão, fernando braga, bruna kirsten, letícia wiest",2021,31.0,min,3.5636743215031315
as9552,evilution,"eric peter-kaiser, tim colceri, james duval, guillermo diaz",2009,91.0,min,3.478215767634855
as9553,die another day (4k uhd),"colin salmon, halle berry, pierce brosnan",2002,133.0,min,3.551063829787234
as9554,die another day,"pierce brosnan (james bond), halle berry (jinx), toby stephens (gustav graves), rosamund pike (miranda frost), rick yune (zao), judi dench (m), john cleese (q), michael madsen (damian falco), will yun lee (col. moon), kenneth tsang (gen. moon), emilio echevarria (raoul), michael gorevoy (vlad), lawrence makoare (mr. kil), colin salmon (charles robinson), samantha bond (miss moneypenny), madonna (verity), ben wee (snooty desk clerk), rachel grant (peaceful), ian pirie (creep), simon andreu (dr. alvarez), mark dymond (van bierk), deborah moore (air hostess), oliver skeete (concierge), joaquin martinez (old man at cigar factory), michael g. wilson (general chnadler), daryl kwan (general han), vincent wong (general li), stuart ong (general dong), manolo caro (cuban waiter), tymarah (korean scorpion guard), paul darrow (doctor), lucas hare (medic), cristina contes (nurse), stewart scudamore (buckingham palace reporter), bill nash (buckingham palace reporter), james wallace (buckingham palace reporter), ami chorlton (buckingham palace reporter)",2002,133.0,min,3.530334728033473
as9555,death and all his friends,"marcus lee, yousuf hanif, sheridan sherratt, rachel brownstein, liz mytton, joe williams, heather esiri, duane clark, cj lee, pamela lee",2021,82.0,min,3.565891472868217
as9556,dear christmas,,2020,88.0,min,3.5807770961145193
as9557,dead serious,"jessica cediel (martina), ivan marín (el severo), nelson polanía (javi), freddy beltrán (diego), lina cardona (juliana), fabiola posada (emma)",2021,99.0,min,3.5
as9558,date night: world premiere,"steve carell,  tina fey,  mark wahlberg,  taraji p. henson",2010,5.0,min,3.577079107505071
as9559,date night: making a scene,"steve carell,  tina fey,  mark wahlberg,  taraji p. henson",2010,10.0,min,3.54020618556701
as9560,casino royale (2006) (4k uhd),,2006,145.0,min,3.5793814432989692
as9561,c.r.usher,"julianne carioto, veronique fortin (i), angela parent, richard groen, lindsay whit, rodrigues a. williams, laszlo szijarto (i)",2016,104.0,min,3.4904458598726116
as9562,book of fire,"carmen electra, catherine bach, nicole sienna, shane brolly, jason mewes, chasty ballasteros",2021,86.0,min,3.5396975425330814
as9563,basement jack,"eric peter-kaiser, lynn lowry, tiffany shepis, billy morrison, michele morrow",2009,93.0,min,3.46
as9564,american renegades,"sullivan stapleton, charlie bewley, joshua henry, diarmaid murtagh, dimitri leonidas, j. k. simmons",2018,105.0,min,3.512295081967213
as9565,a-team: life after film school with joe carnahan,,2010,10.0,min,3.5961538461538463
as9566,a family man,"gerard butler, gretchen mol, alison brie, willem dafoe, alfred molina",2017,110.0,min,3.48989898989899
as9567,5th street,"eric arthur martinez, christian monzon, joe voltierra, annie fetchu, adam lopez, anne leighton, jason giuliano, orson chaplin",2013,103.0,min,3.485057471264368
as9568,weapons of mass discussion,"blake eaton, geoffrey grasso",2021,90.0,min,3.511904761904762
as9569,villain,"ajith kumar, meena, kiran, ramesh khanna, karunas",2002,165.0,min,3.4728915662650603
as9570,under the greenwood tree,"james murray, steve pemberton, keeley hawes, ben miles",2005,94.0,min,3.5576086956521737
as9571,un mundo secreto,"lucía uribe, roberto mares",2013,87.0,min,3.5881104033970277
as9572,the starving games,"maiara walsh, cody christian, brant daugherty, diedrich bader",2013,82.0,min,3.6037735849056602
as9573,the star,"igor petrenko, artem semakin, alexei panin, alexei kravchenko",2002,97.0,min,3.466933867735471
as9574,the shadow,"rafa blanes, silvia navarro, carla córdoba",2021,114.0,min,3.4285714285714284
as9575,the hound of the baskervilles (1959),"peter cushing, andre morell, christopher lee, marla landi",1959,87.0,min,3.5792682926829267
as9576,the gracefield incident,"mathieu ratthe, victor andres turgeon-trelles, kimberly laferriere",2017,85.0,min,3.5152505446623095
as9577,the a-team,"liam neeson, bradley cooper, sharlto copley, jessica biel",2010,119.0,min,3.4875717017208414
as9578,surviving america,"jesse bingham, gerald griggs, natasha pearson, greg lockett, quincy bonds, shaun sinclair, shawn hutchinson",2020,96.0,min,3.5379377431906613
as9579,suicide commandos,"aldo ray, tano cimarosa, ugo fangareggi, luis dávila",1968,95.0,min,3.552391799544419
as9580,stomp the yard,"chris brown, ne-yo, darrin henson, meagan good, columbus short",2007,114.0,min,3.5550098231827114
as9581,staying afloat,"larry hagman, gregg henry, eric christmas",1993,90.0,min,3.58265306122449
as9582,spoopy movie time,"scott nielsen, natalie perez",2020,1.0,season,3.492015968063872
as9583,silent cries,"gena rowlands, annabeth gish, chloe webb",1993,100.0,min,3.5434782608695654
as9584,scarlet,john dumelo sana kanu winstina taylor,2021,114.0,min,3.5396995708154506
as9585,red oaks,"craig roberts, ennis esmer, oliver cooper, alexandra turshen, richard kind, paul reiser",2017,3.0,season,3.4576446280991737
as9586,rage and honor,"cynthia rothrock, richard norton, terri treas",1993,93.0,min,3.5186813186813186
as9587,nfl next,,2021,1.0,season,3.489065606361829
as9588,messenger of death,"charles bronson, trish van devere, lawrence luckinbill, daniel benzali, marilyn hassett, charles dierkop, john ireland, penny peyser, jeff corey",1988,91.0,min,3.497722095671982
as9589,meet the spartans,carmen electra,2008,84.0,min,3.4979633401221997
as9590,legends of sleepy hollow,"chloe dykstra, leo camacho, marilyn oran",2021,82.0,min,3.576673866090713
as9591,knight and day,"tom cruise, cameron diaz, peter sarsgaard, jordi moll��, viola davis, 20th_century_fox, rich manley, trevor loomis, nilaja sun, tommy nohilly, taylor treadwell, christian finnegan, nicholas art, brian dykstra, brian tarantina, natasha paczkowski, jerrell lee, matthew lawler, ronn surels, eric robert bradshaw bennett, scott wahle, sara underwood, helen l. welsh, king orba, adam gregor, mitch e. bowan, gerry carbajal, charlie alejandro, carl alleyne, brian bradbury, katelyn cahill, desiree april connolly, jeffrey corazzini, holland diaz, 20th_century_fox",2010,110.0,min,3.5365111561866125
as9592,knifecorp,"kane hodder, austin kulman, lola sandra, peter gilroy, hymnson chan, felissa rose, tiffany sheppis",2021,87.0,min,3.5072314049586777
as9593,klown kamp massacre,"jared herholtz, ross kelly",2010,83.0,min,3.5072614107883817
as9594,kicking & screaming,"josh hamilton, olivia d'abo, chris eigeman, parker posey, cara buono, elliott gould, eric stoltz",1995,97.0,min,3.5842450765864333
as9595,john tucker must die,"jesse metcalfe, brittany snow, ashanti, sophia bush, arielle kebbel, jenny mccarthy",2006,90.0,min,3.5621951219512193
as9596,happy little bunnies,"jon-scott clark, simon manley, sophie toland, lynne payne",2021,98.0,min,3.536105032822757
as9597,haikara-san: here comes miss modern part 1,"asami seto, kazuya nakai",2018,97.0,min,3.516913319238901
as9598,gold digger,"minka kuustonen, olavi uusivirta, pamela tola, taneli mäkelä",2016,82.0,min,3.536144578313253
as9599,game on,salim sahid kamara phebean swill ram dee,2021,88.0,min,3.582120582120582
as9600,fugitive nights: danger in the desert,"sam elliott, teri garr, thomas haden church",1993,94.0,min,3.576842105263158
as9601,doc west - part 1,"terence hill, clare carey, paul sorvino, maria p. petruolo",2010,94.0,min,3.5159914712153517
as9602,date night,"mark wahlberg, steve carell, taraji p. henson, tina fey, common",2010,88.0,min,3.5562770562770565
as9603,chinnanjiru kiliye,"prasanna venkatesan, sandra nair",2021,120.0,min,3.492857142857143
as9604,chinna chinni asha,"deepak yellapragada, srisubha addepalli, bharath kumar pathipati, vinod muduchuru, sitaram lakkapragada, shiva kiran, gurucharan paduchuri, siddeshwar, naveen gowda, prathima srinivas, murali krishna gunnam",2021,76.0,min,3.4830148619957537
as9605,bride wars,"kate hudson, anne hathaway, kristen johnston, bryan greenberg, candice bergen",2009,89.0,min,3.5354077253218885
as9606,bojangles,"gregory hines, peter riegert, kimberly elise, maria ricossa, savion glover, linette doherty",2001,101.0,min,3.465725806451613
as9607,blue moon,"sharon lawrence, jeffrey nordling, richard kiley, kim hunter",1999,92.0,min,3.4714285714285715
as9608,ardha shathabdham,"karthik rathnam, naveen chandra, krishna priya, sai kumar, suhas, aamani, pavitra lokesh, subhaleka sudhakar, ajay",2021,116.0,min,3.4857142857142858
as9609,a perfect enemy,"athena strates, tomasz kot, marta nieto, dominique pinon",2021,90.0,min,3.4856262833675564
as9610,a little bit zombie,"kristopher turner, crystal lowe, shawn roberts",2013,88.0,min,3.4957537154989384
as9611,a girl like grace,"meagan good, raven-symone, garcelle beauvais, ryan destiny, paige hurd",2016,94.0,min,3.538702928870293
as9612,wild fire,wole ojo mary lazarus neye balogun,2021,80.0,min,3.515695067264574
as9613,white night,,2021,87.0,min,3.535496957403651
as9614,what happens in vegas (extended edition),"cameron diaz, ashton kutcher, rob corddry, lake bell, jason sudeikis, treat williams, deirdre o'connell, michelle krusiec, dennis farina, zach galifianakis, queen latifah, krysten ritter, ricky garcia, andrew daly, benita robledo, dennis miller, amanda setton, toni busker, jessica mckee, ricardo walker, valerie orlik, ben best, clem cheung, eric zuckerman, caroline willman, thomas mcgoldrick, billy eichner, maddie corman, brian m. wixson, jerry v. lindsay, samantha ridge, richard m. schaeffer, michael p. molnar, john eisenberg, ciaran t. o'kelly, jennifer trier, michael harkins, patrick knighton, adam zuniga, aaron nauta, christopher negrin, brittany dawn beall, ariel shafir, sheena alonzo, bradley morone, cheryl cosenza, cassidy gard, meagan gordon, heather kristin, hector lincoln, matthew martini, sarah poynter, delia sheppard, tom stratford, jonathan yvon, dennis albanese, ronald e. giles, adam goodnoff-cernese, sam kalidi, joe mancini, charles pendelton, thomas torrey",2008,101.0,min,3.4941520467836256
as9615,what happens in vegas,"cameron diaz,  ashton kutcher,  rob corddry,  lake bell",2008,99.0,min,3.5010593220338984
as9616,we bought a zoo,"matt damon, scarlett johansson, thomas haden church, patrick fugit, elle fanning, john michael higgins",2011,124.0,min,3.5156576200417535
as9617,tooth fairy 2,"larry guthrie, brady reiter, erin beute, david mackey",2012,90.0,min,3.478305785123967
as9618,the sitter (unrated),"jonah hill, max records, ari graynor, jb smoove, sam rockwell",2012,87.0,min,3.5307101727447217
as9619,the sitter,"jonah hill, max records, ari graynor, j.b. smoove, sam rockwell",2011,81.0,min,3.597029702970297
as9620,the shadow side,"clara kovacic, germán baudino, gon spina",2020,54.0,min,3.5189473684210526
as9621,the rocky horror picture show,"richard o'brien, tim curry, patricia quinn, susan sarandon, barry bostwick",1975,99.0,min,3.5422832980972516
as9622,the rocker,"rainn wilson, christina applegate, teddy geiger, josh gad, emma stone, jeff garlin, jane lynch, jason sudeikis, will arnett, howard hesseman, fred armisen, bradley cooper, lonny ross, jon glaser, jane krakowski, samantha weinstein, demetri martin, aziz ansari, ellie knaus, laura decarteret, steve adams, mark forward, vik sahay, brittany allen, jonathan malen, rebecca northan, keir gilchrist, simon sinn, suchin pak, ennis esmer, nicole arbour, wesley morgan, tanya bevan, marvin karon, sandi ross, talia russo, jon cor, darrel gamotin, angela maiorano, nick spencer, allan roberto, patrick hagarty, jessica porter, dave kiner, guy sanvido, christian potenza, pete best, jessica barrow, jordan lawson, richard wadham",2008,102.0,min,3.515686274509804
as9623,the princess bride (4k uhd),,1987,98.0,min,3.4642058165548097
as9624,the princess bride,"cary elwes, mandy patinkin, chris sarandon, christopher guest, wallace shawn, andré the giant, fred savage, robin wright penn, peter falk, peter cook, mel smith, carol kane, billy crystal, anne dyson, margery mason, malcolm storry, willoughby gray, betsy brantley, paul badger, sallie mclaughlin",1987,98.0,min,3.515463917525773
as9625,the luzhin defense,"john turturro, emily watson, geraldine james",2000,109.0,min,3.477799227799228
as9626,the flaming heart,"simon gong, zhang hui wen, zhou yan chen",2021,1.0,season,3.580316742081448
as9627,thalaivii (telugu),"kangana ranaut, arvind swamy, nassar",2021,151.0,min,3.7245119305856833
as9628,thalaivii (tamil),"kangana ranaut, arvind swamy, nassar",2021,151.0,min,3.5639913232104123
